MatchID,MatchName,BatTeam,BowlTeam,InningsID,BallID,Overid,Overs,BowlerName,BatsManName,Fielder,Runs,ExtraRuns,ExtraType,DismissalType,StrokeName,BatSubjectName,EndName,STtype,DeliveryStyleName,OverorRoundType,ShotConnectionName,CreaseMovementName,Ballspeed,FP,PMtype,SubjectTagName,MisRun,MisRunFielder,SaveRun,SaveRunFielder,WTO,WTO Player,WTO Difficulty,WagonWheel,OverThrowRuns,RunoutPlayer,InTheair,Lofted,isDRS,0,Description
11715,"Aus Vs NZ, 14/11/21",New Zealand,Australia,1,58,10,9.4,Adam Zampa,Kane Williamson,NULL,1,0,NULL,NULL,Push,Defensive,Dubai Sports City End,Below Stump,Leg Break,Over the Wicket,Good contact,Front Foot,95,Cover,Full/half volley,NULL,0,NULL,0,NULL,None,NULL,NULL,Long Off,0,NULL,0,0,0,NULL,"Zampa to Williamson, 1 run,fuller, outside off, driven with an open face to deep cover"
11715,"Aus Vs NZ, 14/11/21",New Zealand,Australia,1,59,10,9.5,Adam Zampa,Martin Guptill,Patrick Cummins,1,0,NULL,NULL,Cover Drive,Attacking,Dubai Sports City End,Below Stump,Slider,Over the Wicket,Good contact,Front Foot,97,Deep Cover,Full/half volley,NULL,0,NULL,0,NULL,None,NULL,NULL,Covers,0,NULL,0,0,0,NULL,"Zampa to Guptill, 1 run,on a length, slight turn, punched to deep cover"
11715,"Aus Vs NZ, 14/11/21",New Zealand,Australia,1,60,10,9.6,Adam Zampa,Kane Williamson,NULL,1,0,NULL,NULL,Off Drive,Rotating,Emirates Road End,Below Stump,Leg Break,Over the Wicket,Good contact,Charging,91,Long Off,Full/half volley,NULL,0,NULL,0,NULL,None,NULL,NULL,Long Off,0,NULL,0,0,0,NULL,"Zampa to Williamson, 1 run,down the wicket, ends up yorking himself up, gets a single to long-off"
11715,"Aus Vs NZ, 14/11/21",New Zealand,Australia,1,61,11,10.1,Mitchell Starc,Kane Williamson,NULL,1,0,NULL,NULL,On drive,Attacking,Emirates Road End,Below Stump,Angled In,Round the Wicket,Good contact,Front Foot,141,Long On,Back of length,NULL,0,NULL,0,NULL,None,NULL,NULL,Long On,0,NULL,0,0,0,NULL,"Starc to Williamson, 1 run,round the wicket, 141kph/87mph on the stumps and clipped through mid-on"
11715,"Aus Vs NZ, 14/11/21",New Zealand,Australia,1,62,11,10.2,Mitchell Starc,Martin Guptill,David Warner,1,0,NULL,NULL,Off Drive,Attacking,Emirates Road End,Below Stump,Angled In,Round the Wicket,Good contact,Front Foot,141,Long Off,Full/half volley,NULL,0,NULL,0,NULL,None,NULL,NULL,Long Off,0,NULL,0,0,0,NULL,"Starc to Guptill, 1 run,pitched up and driven coming forward, just a single extra cover"
11715,"Aus Vs NZ, 14/11/21",New Zealand,Australia,1,63,11,10.3,Mitchell Starc,Kane Williamson,NULL,2,0,NULL,NULL,Inside out,Attacking,Dubai Sports City End,Below Stump,Off Cutter,Round the Wicket,Good contact,Creating Room,132,Deep Cover,Full/half volley,NULL,0,NULL,0,NULL,None,NULL,NULL,Covers,0,NULL,0,0,0,NULL,"Starc to Williamson, 2 runs,fired in full, doesn't quite nail the yorker and Williamson chips it up over cover wide of long-off for a couple"
11715,"Aus Vs NZ, 14/11/21",New Zealand,Australia,1,64,11,10.4,Mitchell Starc,Kane Williamson,Josh Hazlewood,4,0,NULL,NULL,Flick,Attacking,Dubai Sports City End,Below Stump,Off Cutter,Round the Wicket,Bottom edge,OutsideOff,126,Deep Fine Leg,Full toss,NULL,-4,Josh Hazlewood,0,NULL,Catch,Josh Hazlewood,Medium,Square Leg,0,NULL,1,1,0,NULL,"Starc to Williamson, FOUR,dropped, and it bounces for four! Williamson shovels a full toss towards fine leg, one hand off the bat, and Hazlewood seems to have it covered... only for the ball burst through the hands and then pop over his shoulder and bobble over the rope!"
11715,"Aus Vs NZ, 14/11/21",New Zealand,Australia,1,65,11,10.5,Mitchell Starc,Kane Williamson,NULL,4,0,NULL,NULL,Off Drive,Attacking,Dubai Sports City End,Below Stump,Straight,Round the Wicket,Good contact,Front Foot,137,NULL,Full/half volley,NULL,0,NULL,0,NULL,None,NULL,NULL,Long Off,0,NULL,0,0,0,NULL,"Starc to Williamson, FOUR,crunched down the ground, Williamson nails this coming forward and rifles four past the man back at long-off"
11715,"Aus Vs NZ, 14/11/21",New Zealand,Australia,1,66,11,10.6,Mitchell Starc,Kane Williamson,NULL,5,1,other,NULL,Pull shot,Attacking,Dubai Sports City End,Above Stump,Beamer,Round the Wicket,Good contact,Back Foot,146,NULL,Full toss,NULL,0,NULL,0,NULL,None,NULL,NULL,Mid Wicket,0,NULL,0,1,0,NULL,"Starc to Williamson, (no ball) FOUR,high full toss, 147kph and somehow Williamson has hoicked it for four! It'd a no-ball and a free hit, as well as the boundary, which he managed to swing away between long-on and deep midwicket"
11715,"Aus Vs NZ, 14/11/21",New Zealand,Australia,1,67,11,10.6,Mitchell Starc,Kane Williamson,Marcus Stoinis,2,0,NULL,NULL,Square drive,Attacking,Dubai Sports City End,Below Stump,Straight,Round the Wicket,Good contact,Front Foot,NULL,Deep Point,Full/half volley,NULL,0,NULL,2,Marcus Stoinis,None,NULL,NULL,Point,1,NULL,0,0,0,NULL,"Starc to Williamson, 2 runs,full and wide, punched square and it takes a flying, sliding effort from Marcus Stoinis on the rope to prevent a fourth consecutive boundary. Is that lift-off for NZ, 19 off the over?"
11715,"Aus Vs NZ, 14/11/21",New Zealand,Australia,1,68,12,11.1,Adam Zampa,Martin Guptill,Marcus Stoinis,0,0,NULL,Caught,Slog Sweep,Attacking,Dubai Sports City End,Below Stump,Leg Break,Over the Wicket,Good contact,Front Foot,95,Deep Mid Wicket,Full/half volley,MisHit,0,NULL,0,NULL,None,NULL,NULL,Mid Wicket,0,NULL,0,0,0,NULL,"Zampa to Guptill, OUT,slogged down the throat of deep midwicket! Stoinis steadies himself under the catch, and it's Guptill who winces now. Lobbed up straight and he went for the big hit but never quite got hold of his slog-sweep. Guptill was the man to take Zampa down, but he's taken himself out instead"
11715,"Aus Vs NZ, 14/11/21",New Zealand,Australia,1,69,12,11.2,Adam Zampa,Kane Williamson,NULL,0,0,NULL,NULL,Frontfoot defensive,Defensive,Dubai Sports City End,Below Stump,Leg Break,Over the Wicket,Good contact,Front Foot,91,Silly Point,Full/half volley,NULL,0,NULL,0,NULL,None,NULL,NULL,Point,0,NULL,0,0,0,NULL,"Zampa to Williamson, no run,tossed up on off and tapped away"
11715,"Aus Vs NZ, 14/11/21",New Zealand,Australia,1,70,12,11.3,Adam Zampa,Kane Williamson,Marcus Stoinis,1,0,NULL,NULL,Flick,Attacking,Emirates Road End,Below Stump,Full Toss,Over the Wicket,Good contact,Front Foot,90,Deep Mid Wicket,Full toss,NULL,0,NULL,0,NULL,None,NULL,NULL,Mid Wicket,0,NULL,0,0,0,NULL,"Zampa to Williamson, 1 run,flighted, Williamson is forward and whips it on the full through midwicket"
11715,"Aus Vs NZ, 14/11/21",New Zealand,Australia,1,71,12,11.4,Adam Zampa,Glenn Phillips,NULL,1,0,NULL,NULL,Worked,Defensive,Emirates Road End,Below Stump,Googly,Over the Wicket,Good contact,Back Foot,90,Deep Square Leg,Full/half volley,NULL,0,NULL,0,NULL,None,NULL,NULL,Square Leg,0,NULL,0,0,0,NULL,"Zampa to Phillips, 1 run,pushed through, possibly the googly and Phillips works it behind square on the leg side"
11715,"Aus Vs NZ, 14/11/21",New Zealand,Australia,1,72,12,11.5,Adam Zampa,Kane Williamson,Mitchell Starc,2,0,NULL,NULL,Pull shot,Attacking,Emirates Road End,Below Stump,Leg Break,Over the Wicket,Good contact,Back Foot,NULL,Deep Mid Wicket,Length,NULL,0,NULL,0,NULL,None,NULL,NULL,Mid Wicket,0,NULL,0,0,0,NULL,"Zampa to Williamson, 2 runs,dragged down slightly and Williamson pulls into a gap on the leg side"
11715,"Aus Vs NZ, 14/11/21",New Zealand,Australia,1,73,12,11.6,Adam Zampa,Kane Williamson,NULL,1,0,NULL,NULL,Square drive,Attacking,Emirates Road End,Below Stump,Googly,Over the Wicket,Good contact,Front Foot,92,Deep Point,Full/half volley,NULL,0,NULL,0,NULL,None,NULL,NULL,Point,0,NULL,0,0,0,NULL,"Zampa to Williamson, 1 run,teasing, 92kph/57mph outside off, reaches for it and opens the face on a single"
11715,"Aus Vs NZ, 14/11/21",New Zealand,Australia,1,74,13,12.1,Glenn Maxwell,Kane Williamson,NULL,1,0,legbyes,NULL,Pull shot,Attacking,Emirates Road End,Below Stump,Off Break,Round the Wicket,Hit pad,Back Foot,91,Short Third Man,Length,"Appeal, UnComfortable",0,NULL,0,NULL,None,NULL,NULL,Third Man,0,NULL,0,0,0,NULL,"Maxwell to Williamson, 1 leg bye,short of a length and Williamson pulls and misses, hit on the back thigh... Maxwell was very interested in lbw, and Finch thinks about it all the way until the timer runs down. Think it probably pitched outside leg"
11715,"Aus Vs NZ, 14/11/21",New Zealand,Australia,1,75,13,12.2,Glenn Maxwell,Glenn Phillips,Steven Smith,1,0,NULL,NULL,Worked,Defensive,Emirates Road End,Below Stump,Off Break,Round the Wicket,Good contact,Front Foot,97,Deep Mid Wicket,Full/half volley,NULL,0,NULL,0,NULL,None,NULL,NULL,Mid Wicket,0,NULL,0,0,0,NULL,"Maxwell to Phillips, 1 run,floated up straight, worked through midwickert"
11715,"Aus Vs NZ, 14/11/21",New Zealand,Australia,1,76,13,12.3,Glenn Maxwell,Kane Williamson,NULL,6,0,NULL,NULL,Slog,Attacking,Emirates Road End,Below Stump,Off Break,Round the Wicket,Good contact,Charging,93,NULL,Length,NULL,0,NULL,0,NULL,None,NULL,NULL,Mid Wicket,0,NULL,0,1,0,NULL,"Maxwell to Williamson, SIX,pongo from Kane! Bottom hand off the bat again, but he's nailed over deep midwicket... not a typical Williamson shot, but he gets it well over the rope for an 80m six"
11715,"Aus Vs NZ, 14/11/21",New Zealand,Australia,1,77,13,12.4,Glenn Maxwell,Kane Williamson,NULL,6,0,NULL,NULL,Slog Sweep,Attacking,Emirates Road End,Below Stump,Off Break,Round the Wicket,Good contact,Front Foot,99,NULL,Full/half volley,NULL,0,NULL,0,NULL,None,NULL,NULL,Mid Wicket,0,NULL,0,1,0,NULL,"Maxwell to Williamson, SIX,slog-swept serenely into the stands! Williamson hits the gas and raises a 32-ball fifty, the captain stepping up. NZ doing a decent job of dismantling Australia's ""fifth"" bowler here"
11715,"Aus Vs NZ, 14/11/21",New Zealand,Australia,1,78,13,12.5,Glenn Maxwell,Kane Williamson,NULL,1,0,byes,NULL,Off Drive,Beaten,Emirates Road End,Below Stump,Full Toss,Round the Wicket,NULL,Front Foot,84,Short Third Man,Full toss,NULL,0,NULL,0,NULL,None,NULL,NULL,Third Man,0,NULL,0,0,0,NULL,"Maxwell to Williamson, 1 bye,full toss, seems to dip late and Williamson and Wade both miss it"
11715,"Aus Vs NZ, 14/11/21",New Zealand,Australia,1,79,13,12.6,Glenn Maxwell,Glenn Phillips,NULL,1,0,NULL,NULL,Square Cut,Attacking,Emirates Road End,Below Stump,Off Break,Round the Wicket,Good contact,Back Foot,95,Deep Point,Full/half volley,NULL,0,NULL,0,NULL,None,NULL,NULL,Point,0,NULL,0,0,0,NULL,"Maxwell to Phillips, 1 run,darted on off from round the wicket and he chops through backward point"
11715,"Aus Vs NZ, 14/11/21",New Zealand,Australia,1,80,14,13.1,Patrick Cummins,Glenn Phillips,Glenn Maxwell,0,0,NULL,NULL,Off Drive,Attacking,Emirates Road End,Below Stump,Straight,Over the Wicket,Good contact,Front Foot,142,Mid Off,Full/half volley,NULL,0,NULL,0,NULL,None,NULL,NULL,Covers,0,NULL,0,0,0,NULL,"Cummins to Phillips, no run,over the wicket, 142kph/88mph on off stump, prodded to mid-off"
11715,"Aus Vs NZ, 14/11/21",New Zealand,Australia,1,81,14,13.2,Patrick Cummins,Glenn Phillips,Steven Smith,0,0,NULL,NULL,Square drive,Attacking,Dubai Sports City End,Below Stump,Off Cutter,Over the Wicket,Good contact,Front Foot,112,Point,Length,NULL,0,NULL,0,NULL,None,NULL,NULL,Point,0,NULL,0,0,0,NULL,"Cummins to Phillips, no run,pace off this time, tapped towards point"
11715,"Aus Vs NZ, 14/11/21",New Zealand,Australia,1,82,14,13.3,Patrick Cummins,Glenn Phillips,NULL,1,0,NULL,NULL,Square Cut,Attacking,Dubai Sports City End,Below Stump,Off Cutter,Over the Wicket,Good contact,Back Foot,114,Deep Point,Back of length,NULL,0,NULL,0,NULL,None,NULL,NULL,Point,0,NULL,0,0,0,NULL,"Cummins to Phillips, 1 run,bit of width, another cutter from Cummins and Phillips ticks over with a glide behind square"
11715,"Aus Vs NZ, 14/11/21",New Zealand,Australia,1,83,14,13.4,Patrick Cummins,Kane Williamson,NULL,1,0,NULL,NULL,Square drive,Attacking,Emirates Road End,Above Stump,Seamed In,Over the Wicket,Good contact,Back Foot,139,Deep Point,Back of length,NULL,0,NULL,0,NULL,None,NULL,NULL,Point,0,NULL,0,0,0,NULL,"Cummins to Williamson, 1 run,back of a length, 139kph and Williamson is up on his toes to punch through point"
11715,"Aus Vs NZ, 14/11/21",New Zealand,Australia,1,84,14,13.5,Patrick Cummins,Glenn Phillips,NULL,1,0,legbyes,NULL,Pull shot,Attacking,Dubai Sports City End,Above Stump,Off Cutter,Over the Wicket,Hit Body,Back Foot,NULL,Silly Point,Back of length,UnComfortable,0,NULL,0,NULL,None,NULL,NULL,Point,0,NULL,0,0,0,NULL,"Cummins to Phillips, 1 leg bye,short ball, pace off again and Phillips it nowhere near it as he throws the bat at a pull, takes a blow on the shoulder and Williamson calls him through"
11715,"Aus Vs NZ, 14/11/21",New Zealand,Australia,1,85,14,13.6,Patrick Cummins,Kane Williamson,Glenn Maxwell,2,0,NULL,NULL,Cover Drive,Attacking,Dubai Sports City End,Above Stump,Off Cutter,Over the Wicket,Shoulder of bat,Back Foot,NULL,Deep Cover,Back of length,NULL,0,NULL,0,NULL,None,NULL,NULL,Covers,0,NULL,1,0,0,NULL,"Cummins to Williamson, 2 runs,mistimed over cover, a back-foot punch to another pace-off delivery, Maxwell goes scampering across from mid-off but won't get there"
11715,"Aus Vs NZ, 14/11/21",New Zealand,Australia,1,86,15,14.1,Adam Zampa,Glenn Phillips,NULL,6,0,NULL,NULL,Straight Drive,Attacking,Dubai Sports City End,Below Stump,Leg Break,Over the Wicket,Good contact,Front Foot,89,NULL,Full/half volley,NULL,0,NULL,0,NULL,None,NULL,NULL,Long On,0,NULL,0,1,0,NULL,"Zampa to Phillips, SIX,Phillips screwdriver! Drilled down the ground! He's the sixiest hitter in this NZ line-up and Phillips has planted his flag, lining up Zampa for a straight thwack"
11715,"Aus Vs NZ, 14/11/21",New Zealand,Australia,1,87,15,14.2,Adam Zampa,Glenn Phillips,NULL,0,0,NULL,NULL,Push,Beaten,Dubai Sports City End,Below Stump,Leg Break,Over the Wicket,NULL,Front Foot,93,Slip,Full/half volley,NULL,0,NULL,0,NULL,None,NULL,NULL,Third Man,0,NULL,0,0,0,NULL,"Zampa to Phillips, no run,flighted legbreak and he pokes at this tentatively... Wade and Zampa go up but Phillips and Marais Erasmus are both unmoved. No review from Finch, UltraEdge later confirms any sound was bat hitting pad"
11715,"Aus Vs NZ, 14/11/21",New Zealand,Australia,1,88,15,14.3,Adam Zampa,Glenn Phillips,Matthew Wade,1,0,NULL,NULL,Worked,Defensive,Emirates Road End,Below Stump,Leg Break,Over the Wicket,Good contact,Back Foot,92,Silly Mid On,Full/half volley,NULL,0,NULL,0,NULL,None,NULL,NULL,Mid Wicket,0,NULL,0,0,0,NULL,"Zampa to Phillips, 1 run,tossed up on off, shuffles across and tucks into the leg side"
11715,"Aus Vs NZ, 14/11/21",New Zealand,Australia,1,89,15,14.4,Adam Zampa,Kane Williamson,NULL,1,0,NULL,NULL,Flick,Attacking,Emirates Road End,Below Stump,Googly,Over the Wicket,Good contact,Front Foot,93,Deep Mid Wicket,Full/half volley,NULL,0,NULL,0,NULL,None,NULL,NULL,Mid Wicket,0,NULL,0,0,0,NULL,"Zampa to Williamson, 1 run,floated on on the stumps and nurdled towards midwicket"
11715,"Aus Vs NZ, 14/11/21",New Zealand,Australia,1,90,15,14.5,Adam Zampa,Glenn Phillips,NULL,4,0,NULL,NULL,Inside out,Attacking,Emirates Road End,Below Stump,Leg Break,Over the Wicket,Good contact,Front Foot,93,NULL,Full/half volley,NULL,0,NULL,0,NULL,None,NULL,NULL,Covers,0,NULL,0,1,0,NULL,"Zampa to Phillips, FOUR,chipped over cover, picks his spot! Looped up and he gets forward, keeps the head still, and lofts it towards the boundary"
11715,"Aus Vs NZ, 14/11/21",New Zealand,Australia,1,91,15,14.6,Adam Zampa,Glenn Phillips,NULL,0,0,NULL,NULL,Backfoot defensive,Defensive,Emirates Road End,Below Stump,Leg Break,Over the Wicket,Good contact,Back Foot,92,Short Leg,Length,NULL,0,NULL,0,NULL,None,NULL,NULL,Square Leg,0,NULL,0,0,0,NULL,"Zampa to Phillips, no run,pushed through on the stumps with plenty of overspin, patted down from the crease"
11715,"Aus Vs NZ, 14/11/21",New Zealand,Australia,1,92,16,15.1,Mitchell Starc,Kane Williamson,NULL,4,0,NULL,NULL,Off Drive,Attacking,Emirates Road End,Below Stump,Reverse Swing Out,Over the Wicket,Outside edge,Front Foot,143,NULL,Full/half volley,NULL,0,NULL,0,NULL,None,NULL,NULL,Third Man,0,NULL,0,0,0,NULL,"Starc to Williamson, FOUR,slashes an outside edge wide of the keeper! Pitched up in the channel from over the wicket, goes hard and it squirts fine of short third for a boundary"
11715,"Aus Vs NZ, 14/11/21",New Zealand,Australia,1,93,16,15.2,Mitchell Starc,Kane Williamson,NULL,4,0,NULL,NULL,Slog,Attacking,Emirates Road End,Below Stump,Reverse Swing Out,Over the Wicket,Top edge,Front Foot,144,NULL,Full/half volley,NULL,0,NULL,0,NULL,None,NULL,NULL,Third Man,0,NULL,0,0,0,NULL,"Starc to Williamson, FOUR,spiralling leading edge, one bounce to the rope! Williamson rides his luck again, knows third isn't back and slices it up and over for four more!"
11715,"Aus Vs NZ, 14/11/21",New Zealand,Australia,1,94,16,15.3,Mitchell Starc,Kane Williamson,NULL,6,0,NULL,NULL,Flick,Attacking,Dubai Sports City End,Below Stump,Off Cutter,Over the Wicket,Good contact,OutsideOff,129,NULL,Full/half volley,NULL,0,NULL,0,NULL,None,NULL,NULL,Square Leg,0,NULL,0,1,0,NULL,"Starc to Williamson, SIX,cutter on the pads, skelped all the way over deep backward square leg! Williamson is causing a conflagration in the Ring of Fire, just strolls across his stumps, picks up Starc and deposits him into the stands"
11715,"Aus Vs NZ, 14/11/21",New Zealand,Australia,1,95,16,15.4,Mitchell Starc,Kane Williamson,NULL,0,0,NULL,NULL,Square drive,Beaten,Dubai Sports City End,Below Stump,Wide Yorker,Round the Wicket,NULL,Creating Room,146,Short Third Man,Yorker,NULL,0,NULL,0,NULL,None,NULL,NULL,Third Man,0,NULL,0,0,0,NULL,"Starc to Williamson, no run,goes round the wicket, flung full and wide and Williamson hasn't spotted this coming, can't get near it backing away"
11715,"Aus Vs NZ, 14/11/21",New Zealand,Australia,1,96,16,15.5,Mitchell Starc,Kane Williamson,NULL,4,0,NULL,NULL,Inside out,Attacking,Dubai Sports City End,Below Stump,Angled In,Round the Wicket,Open Face,Front Foot,144,NULL,Length,NULL,0,NULL,0,NULL,None,NULL,NULL,Point,0,NULL,0,1,0,NULL,"Starc to Williamson, FOUR,hammered! Pitched full at 144kph/90mph and Williamson slams it up and over point, opens the face at the last moment, and gets it well behind the sweeper"
11715,"Aus Vs NZ, 14/11/21",New Zealand,Australia,1,97,16,15.6,Mitchell Starc,Kane Williamson,NULL,4,0,NULL,NULL,Square drive,Attacking,Dubai Sports City End,Below Stump,Off Cutter,Round the Wicket,Good contact,Back Foot,128,NULL,Length,NULL,0,NULL,0,NULL,None,NULL,NULL,Third Man,0,NULL,0,0,0,NULL,"Starc to Williamson, FOUR,touch this time, pace off from Starc, but Williamson unfurls the trademark back-foot glide to third! Placed between two men on the edge of the circle... that's his fifth boundary of the over! Starc has given up 22!"
11715,"Aus Vs NZ, 14/11/21",New Zealand,Australia,1,98,17,16.1,Patrick Cummins,Glenn Phillips,NULL,1,1,wide,NULL,Square Cut,Left Alone,Dubai Sports City End,Below Stump,Off Cutter,Over the Wicket,NULL,Back Foot,119,Short Third Man,Length,NULL,0,NULL,0,NULL,None,NULL,NULL,Third Man,0,NULL,0,0,0,NULL,"Cummins to Phillips, 1 wide,pace off, wide of the stumps... too wide"
11715,"Aus Vs NZ, 14/11/21",New Zealand,Australia,1,99,17,16.1,Patrick Cummins,Glenn Phillips,Glenn Maxwell,1,0,NULL,NULL,Pull shot,Attacking,Dubai Sports City End,Below Stump,Off Cutter,Over the Wicket,Good contact,Front Foot,121,Deep Mid Wicket,Back of length,NULL,0,NULL,0,NULL,None,NULL,NULL,Mid Wicket,0,NULL,0,0,0,NULL,"Cummins to Phillips, 1 run,short into the pitch, Phillips swings it away through midwicket"
11715,"Aus Vs NZ, 14/11/21",New Zealand,Australia,1,100,17,16.2,Patrick Cummins,Kane Williamson,Patrick Cummins,1,0,NULL,NULL,Square Cut,Attacking,Dubai Sports City End,Below Stump,Off Cutter,Over the Wicket,Inside edge,Back Foot,123,Mid On,Length,NULL,0,NULL,0,NULL,None,NULL,NULL,Long On,0,NULL,0,0,0,NULL,"Cummins to Williamson, 1 run,dug in and Williamson mistimes a swat back down the ground, Cummins gets a hand on it but they scamper one - can even think about two, as the bowler gives chase, but elect not to"
11715,"Aus Vs NZ, 14/11/21",New Zealand,Australia,1,101,17,16.3,Patrick Cummins,Glenn Phillips,NULL,1,0,NULL,NULL,Pull shot,Attacking,Dubai Sports City End,Above Stump,Slow Bouncer,Over the Wicket,Inside edge,Back Foot,111,Deep Square Leg,Short,NULL,0,NULL,0,NULL,None,NULL,NULL,Square Leg,0,NULL,0,0,0,NULL,"Cummins to Phillips, 1 run,tucked through backward square leg"
11715,"Aus Vs NZ, 14/11/21",New Zealand,Australia,1,102,17,16.4,Patrick Cummins,Kane Williamson,Matthew Wade,1,0,NULL,NULL,Square Cut,Attacking,Emirates Road End,Below Stump,Off Cutter,Over the Wicket,Inside edge,Back Foot,114,Short Fine Leg,Length,NULL,0,NULL,0,NULL,None,NULL,NULL,Fine Leg,0,NULL,0,0,0,NULL,"Cummins to Williamson, 1 run,well bowled by Cummins, pace off wide of the stumps and Williamson can only drag it for one"
